2000000,48,79,1.0,Devil's Delight Blazing Hot Sausage
2000001,48,80,1.0,Pivotal Stomach Calmer
2000002,52,80,1.0,Pivotal Stomach Calmer
2000003,65,79,1.0,Devil's Delight Blazing Hot Sausage
2000004,65,80,1.0,Pivotal Stomach Calmer
2000005,85,80,1.0,Pivotal Stomach Calmer
2000006,145,79,1.0,Devil's Delight Blazing Hot Sausage
2000007,145,80,1.0,Pivotal Stomach Calmer
2000008,153,79,1.0,Devil's Delight Blazing Hot Sausage
2000009,165,80,1.0,Pivotal Stomach Calmer
2000010,189,80,1.0,Pivotal Stomach Calmer
2000011,197,80,1.0,Pivotal Stomach Calmer
2000012,205,80,1.0,Pivotal Stomach Calmer
2000013,217,79,1.0,Devil's Delight Blazing Hot Sausage
2000014,249,79,1.0,Devil's Delight Blazing Hot Sausage
2000015,261,79,1.0,Devil's Delight Blazing Hot Sausage
2000016,261,80,1.0,Pivotal Stomach Calmer
2000017,301,79,1.0,Devil's Delight Blazing Hot Sausage
2000018,301,80,1.0,Pivotal Stomach Calmer
2000019,322,79,1.0,Devil's Delight Blazing Hot Sausage
2000020,322,80,1.0,Pivotal Stomach Calmer
2000021,326,79,1.0,Devil's Delight Blazing Hot Sausage
2000022,330,79,1.0,Devil's Delight Blazing Hot Sausage
2000023,330,80,1.0,Pivotal Stomach Calmer
2000024,338,80,1.0,Pivotal Stomach Calmer
2000025,346,79,1.0,Devil's Delight Blazing Hot Sausage
2000026,346,80,1.0,Pivotal Stomach Calmer
2000027,382,79,1.0,Devil's Delight Blazing Hot Sausage
2000028,382,80,1.0,Pivotal Stomach Calmer
2000029,410,79,1.0,Devil's Delight Blazing Hot Sausage
2000030,410,80,1.0,Pivotal Stomach Calmer
2000031,414,79,1.0,Devil's Delight Blazing Hot Sausage
2000032,414,80,1.0,Pivotal Stomach Calmer
2000033,438,80,1.0,Pivotal Stomach Calmer
2000034,458,80,1.0,Pivotal Stomach Calmer
2000035,462,79,1.0,Devil's Delight Blazing Hot Sausage
2000036,462,80,1.0,Pivotal Stomach Calmer
2000037,466,79,1.0,Devil's Delight Blazing Hot Sausage
2000038,466,80,1.0,Pivotal Stomach Calmer
2000039,494,79,1.0,Devil's Delight Blazing Hot Sausage
2000040,494,80,1.0,Pivotal Stomach Calmer
2000041,510,79,1.0,Devil's Delight Blazing Hot Sausage
2000042,510,80,1.0,Pivotal Stomach Calmer
2000043,518,80,1.0,Pivotal Stomach Calmer
2000044,530,80,1.0,Pivotal Stomach Calmer
2000045,542,79,1.0,Devil's Delight Blazing Hot Sausage
2000046,570,80,1.0,Pivotal Stomach Calmer
2000047,631,79,1.0,Devil's Delight Blazing Hot Sausage
2000048,631,80,1.0,Pivotal Stomach Calmer
2000049,635,80,1.0,Pivotal Stomach Calmer
2000050,647,79,1.0,Devil's Delight Blazing Hot Sausage
2000051,667,79,1.0,Devil's Delight Blazing Hot Sausage
2000052,667,80,1.0,Pivotal Stomach Calmer
2000053,747,79,1.0,Devil's Delight Blazing Hot Sausage
2000054,747,80,1.0,Pivotal Stomach Calmer
2000055,763,79,1.0,Devil's Delight Blazing Hot Sausage
2000056,779,79,1.0,Devil's Delight Blazing Hot Sausage
2000057,840,79,1.0,Devil's Delight Blazing Hot Sausage
2000058,840,80,1.0,Pivotal Stomach Calmer
2000059,844,80,1.0,Pivotal Stomach Calmer
2000060,848,79,1.0,Devil's Delight Blazing Hot Sausage
2000061,848,80,1.0,Pivotal Stomach Calmer
2000062,856,79,1.0,Devil's Delight Blazing Hot Sausage
2000063,884,79,1.0,Devil's Delight Blazing Hot Sausage
2000064,884,80,1.0,Pivotal Stomach Calmer
2000065,892,79,1.0,Devil's Delight Blazing Hot Sausage
2000066,944,79,1.0,Devil's Delight Blazing Hot Sausage
2000067,948,79,1.0,Devil's Delight Blazing Hot Sausage
2000068,952,79,1.0,Devil's Delight Blazing Hot Sausage
2000069,952,80,1.0,Pivotal Stomach Calmer
2000070,964,79,1.0,Devil's Delight Blazing Hot Sausage
2000071,964,80,1.0,Pivotal Stomach Calmer
2000072,1023,79,1.0,Devil's Delight Blazing Hot Sausage
2000073,1023,80,1.0,Pivotal Stomach Calmer
2000074,1067,80,1.0,Pivotal Stomach Calmer
2000075,1075,79,1.0,Devil's Delight Blazing Hot Sausage
2000076,1075,80,1.0,Pivotal Stomach Calmer
2000077,1098,79,1.0,Devil's Delight Blazing Hot Sausage
2000078,1098,80,1.0,Pivotal Stomach Calmer
2000079,1106,80,1.0,Pivotal Stomach Calmer
2000080,1114,79,1.0,Devil's Delight Blazing Hot Sausage
2000081,1114,80,1.0,Pivotal Stomach Calmer
2000082,1146,79,1.0,Devil's Delight Blazing Hot Sausage
2000083,1162,79,1.0,Devil's Delight Blazing Hot Sausage
2000084,1166,80,1.0,Pivotal Stomach Calmer
2000085,1214,79,1.0,Devil's Delight Blazing Hot Sausage
2000086,1214,80,1.0,Pivotal Stomach Calmer
2000087,1222,79,1.0,Devil's Delight Blazing Hot Sausage
2000088,1242,79,1.0,Devil's Delight Blazing Hot Sausage
2000089,1242,80,1.0,Pivotal Stomach Calmer
2000090,1246,79,1.0,Devil's Delight Blazing Hot Sausage
2000091,1246,80,1.0,Pivotal Stomach Calmer
2000092,1286,80,1.0,Pivotal Stomach Calmer
2000093,1346,80,1.0,Pivotal Stomach Calmer
2000094,1350,79,1.0,Devil's Delight Blazing Hot Sausage
2000095,1353,79,1.0,Devil's Delight Blazing Hot Sausage
2000096,1353,80,1.0,Pivotal Stomach Calmer
2000097,1357,79,1.0,Devil's Delight Blazing Hot Sausage
2000098,1357,80,1.0,Pivotal Stomach Calmer
2000099,1373,79,1.0,Devil's Delight Blazing Hot Sausage
2000100,1373,80,1.0,Pivotal Stomach Calmer
2000101,1385,80,1.0,Pivotal Stomach Calmer
2000102,1393,79,1.0,Devil's Delight Blazing Hot Sausage
2000103,1393,80,1.0,Pivotal Stomach Calmer
2000104,1397,79,1.0,Devil's Delight Blazing Hot Sausage
2000105,1401,79,1.0,Devil's Delight Blazing Hot Sausage
2000106,1405,80,1.0,Pivotal Stomach Calmer
2000107,1409,79,1.0,Devil's Delight Blazing Hot Sausage
2000108,1409,80,1.0,Pivotal Stomach Calmer
2000109,1421,79,1.0,Devil's Delight Blazing Hot Sausage
2000110,1421,80,1.0,Pivotal Stomach Calmer
2000111,1449,80,1.0,Pivotal Stomach Calmer
2000112,1465,79,1.0,Devil's Delight Blazing Hot Sausage
2000113,1465,80,1.0,Pivotal Stomach Calmer
2000114,1505,79,1.0,Devil's Delight Blazing Hot Sausage
2000115,1505,80,1.0,Pivotal Stomach Calmer
2000116,1513,79,1.0,Devil's Delight Blazing Hot Sausage
2000117,1513,80,1.0,Pivotal Stomach Calmer
2000118,1521,79,1.0,Devil's Delight Blazing Hot Sausage
2000119,1521,80,1.0,Pivotal Stomach Calmer
2000120,1553,79,1.0,Devil's Delight Blazing Hot Sausage
2000121,1624,79,1.0,Devil's Delight Blazing Hot Sausage
2000122,1624,80,1.0,Pivotal Stomach Calmer
2000123,1628,79,1.0,Devil's Delight Blazing Hot Sausage
2000124,1652,80,1.0,Pivotal Stomach Calmer
2000125,1656,79,1.0,Devil's Delight Blazing Hot Sausage
2000126,1656,80,1.0,Pivotal Stomach Calmer
2000127,1692,79,1.0,Devil's Delight Blazing Hot Sausage
2000128,1704,80,1.0,Pivotal Stomach Calmer
2000129,1728,79,1.0,Devil's Delight Blazing Hot Sausage
2000130,1728,80,1.0,Pivotal Stomach Calmer
2000131,1776,79,1.0,Devil's Delight Blazing Hot Sausage
2000132,1808,80,1.0,Pivotal Stomach Calmer
2000133,1820,79,1.0,Devil's Delight Blazing Hot Sausage
2000134,1871,80,1.0,Pivotal Stomach Calmer
2000135,1887,80,1.0,Pivotal Stomach Calmer
2000136,1907,79,1.0,Devil's Delight Blazing Hot Sausage
2000137,1907,80,1.0,Pivotal Stomach Calmer
2000138,1935,80,1.0,Pivotal Stomach Calmer
2000139,1963,79,1.0,Devil's Delight Blazing Hot Sausage
2000140,1983,79,1.0,Devil's Delight Blazing Hot Sausage
2000141,1983,80,1.0,Pivotal Stomach Calmer
2000142,1995,79,1.0,Devil's Delight Blazing Hot Sausage
2000143,1995,80,1.0,Pivotal Stomach Calmer
2000144,2017,79,1.0,Devil's Delight Blazing Hot Sausage
2000145,2017,80,1.0,Pivotal Stomach Calmer
2000146,2064,79,1.0,Devil's Delight Blazing Hot Sausage
2000147,2072,79,1.0,Devil's Delight Blazing Hot Sausage
2000148,2108,79,1.0,Devil's Delight Blazing Hot Sausage
2000149,2124,80,1.0,Pivotal Stomach Calmer
2000150,2156,80,1.0,Pivotal Stomach Calmer
2000151,2164,79,1.0,Devil's Delight Blazing Hot Sausage
2000152,2164,80,1.0,Pivotal Stomach Calmer
2000153,2188,79,1.0,Devil's Delight Blazing Hot Sausage
2000154,2188,80,1.0,Pivotal Stomach Calmer
2000155,2196,79,1.0,Devil's Delight Blazing Hot Sausage
2000156,2196,80,1.0,Pivotal Stomach Calmer
2000157,2204,79,1.0,Devil's Delight Blazing Hot Sausage
2000158,2204,80,1.0,Pivotal Stomach Calmer
2000159,2228,79,1.0,Devil's Delight Blazing Hot Sausage
2000160,2228,80,1.0,Pivotal Stomach Calmer
2000161,2248,79,1.0,Devil's Delight Blazing Hot Sausage
2000162,2248,80,1.0,Pivotal Stomach Calmer
2000163,2256,79,1.0,Devil's Delight Blazing Hot Sausage
2000164,2256,80,1.0,Pivotal Stomach Calmer
2000165,2291,79,1.0,Devil's Delight Blazing Hot Sausage
2000166,2295,80,1.0,Pivotal Stomach Calmer
2000167,2299,79,1.0,Devil's Delight Blazing Hot Sausage
2000168,2299,80,1.0,Pivotal Stomach Calmer
2000169,2347,79,1.0,Devil's Delight Blazing Hot Sausage
2000170,2347,80,1.0,Pivotal Stomach Calmer
2000171,2359,79,1.0,Devil's Delight Blazing Hot Sausage
2000172,2359,80,1.0,Pivotal Stomach Calmer
2000173,2375,80,1.0,Pivotal Stomach Calmer
2000174,2387,79,1.0,Devil's Delight Blazing Hot Sausage
2000175,2387,80,1.0,Pivotal Stomach Calmer
2000176,2407,79,1.0,Devil's Delight Blazing Hot Sausage
2000177,2407,80,1.0,Pivotal Stomach Calmer
2000178,2415,79,1.0,Devil's Delight Blazing Hot Sausage
2000179,2415,80,1.0,Pivotal Stomach Calmer
2000180,2471,79,1.0,Devil's Delight Blazing Hot Sausage
2000181,2475,79,1.0,Devil's Delight Blazing Hot Sausage
2000182,2491,79,1.0,Devil's Delight Blazing Hot Sausage
2000183,2499,79,1.0,Devil's Delight Blazing Hot Sausage
2000184,2503,79,1.0,Devil's Delight Blazing Hot Sausage
2000185,2503,80,1.0,Pivotal Stomach Calmer
2000186,2519,80,1.0,Pivotal Stomach Calmer
2000187,2550,79,1.0,Devil's Delight Blazing Hot Sausage
2000188,2570,79,1.0,Devil's Delight Blazing Hot Sausage
2000189,2570,80,1.0,Pivotal Stomach Calmer
2000190,2602,79,1.0,Devil's Delight Blazing Hot Sausage
2000191,2602,80,1.0,Pivotal Stomach Calmer
2000192,2618,79,1.0,Devil's Delight Blazing Hot Sausage
2000193,2626,79,1.0,Devil's Delight Blazing Hot Sausage
2000194,2646,80,1.0,Pivotal Stomach Calmer
2000195,2654,79,1.0,Devil's Delight Blazing Hot Sausage
2000196,2654,80,1.0,Pivotal Stomach Calmer
2000197,2682,79,1.0,Devil's Delight Blazing Hot Sausage
2000198,2682,80,1.0,Pivotal Stomach Calmer
2000199,2694,80,1.0,Pivotal Stomach Calmer
2000200,2706,79,1.0,Devil's Delight Blazing Hot Sausage
2000201,2706,80,1.0,Pivotal Stomach Calmer
2000202,31,79,1.0,Devil's Delight Blazing Hot Sausage
2000203,31,80,1.0,Pivotal Stomach Calmer
2000204,90,79,1.0,Devil's Delight Blazing Hot Sausage
2000205,90,80,1.0,Pivotal Stomach Calmer
2000206,102,79,1.0,Devil's Delight Blazing Hot Sausage
2000207,106,79,1.0,Devil's Delight Blazing Hot Sausage
2000208,106,80,1.0,Pivotal Stomach Calmer
2000209,114,79,1.0,Devil's Delight Blazing Hot Sausage
2000210,122,80,1.0,Pivotal Stomach Calmer
2000211,138,79,1.0,Devil's Delight Blazing Hot Sausage
2000212,146,79,1.0,Devil's Delight Blazing Hot Sausage
2000213,146,80,1.0,Pivotal Stomach Calmer
2000214,158,79,1.0,Devil's Delight Blazing Hot Sausage
2000215,158,80,1.0,Pivotal Stomach Calmer
2000216,162,79,1.0,Devil's Delight Blazing Hot Sausage
2000217,162,80,1.0,Pivotal Stomach Calmer
2000218,178,79,1.0,Devil's Delight Blazing Hot Sausage
2000219,206,79,1.0,Devil's Delight Blazing Hot Sausage
2000220,222,79,1.0,Devil's Delight Blazing Hot Sausage
2000221,226,79,1.0,Devil's Delight Blazing Hot Sausage
2000222,262,79,1.0,Devil's Delight Blazing Hot Sausage
2000223,262,80,1.0,Pivotal Stomach Calmer
2000224,270,79,1.0,Devil's Delight Blazing Hot Sausage
2000225,270,80,1.0,Pivotal Stomach Calmer
2000226,282,79,1.0,Devil's Delight Blazing Hot Sausage
2000227,294,79,1.0,Devil's Delight Blazing Hot Sausage
2000228,294,80,1.0,Pivotal Stomach Calmer
2000229,298,80,1.0,Pivotal Stomach Calmer
2000230,389,79,1.0,Devil's Delight Blazing Hot Sausage
2000231,389,80,1.0,Pivotal Stomach Calmer
2000232,417,79,1.0,Devil's Delight Blazing Hot Sausage
2000233,425,79,1.0,Devil's Delight Blazing Hot Sausage
2000234,425,80,1.0,Pivotal Stomach Calmer
2000235,445,80,1.0,Pivotal Stomach Calmer
2000236,449,79,1.0,Devil's Delight Blazing Hot Sausage
2000237,449,80,1.0,Pivotal Stomach Calmer
2000238,497,80,1.0,Pivotal Stomach Calmer
2000239,509,80,1.0,Pivotal Stomach Calmer
2000240,541,79,1.0,Devil's Delight Blazing Hot Sausage
2000241,565,79,1.0,Devil's Delight Blazing Hot Sausage
2000242,565,80,1.0,Pivotal Stomach Calmer
2000243,580,80,1.0,Pivotal Stomach Calmer
2000244,584,79,1.0,Devil's Delight Blazing Hot Sausage
2000245,628,79,1.0,Devil's Delight Blazing Hot Sausage
2000246,648,79,1.0,Devil's Delight Blazing Hot Sausage
2000247,648,80,1.0,Pivotal Stomach Calmer
2000248,664,80,1.0,Pivotal Stomach Calmer
2000249,684,79,1.0,Devil's Delight Blazing Hot Sausage
2000250,684,80,1.0,Pivotal Stomach Calmer
2000251,728,79,1.0,Devil's Delight Blazing Hot Sausage
2000252,732,79,1.0,Devil's Delight Blazing Hot Sausage
2000253,744,79,1.0,Devil's Delight Blazing Hot Sausage
2000254,744,80,1.0,Pivotal Stomach Calmer
2000255,792,79,1.0,Devil's Delight Blazing Hot Sausage
2000256,824,80,1.0,Pivotal Stomach Calmer
2000257,828,80,1.0,Pivotal Stomach Calmer
2000258,831,79,1.0,Devil's Delight Blazing Hot Sausage
2000259,831,80,1.0,Pivotal Stomach Calmer
2000260,875,79,1.0,Devil's Delight Blazing Hot Sausage
2000261,883,80,1.0,Pivotal Stomach Calmer
2000262,899,80,1.0,Pivotal Stomach Calmer
2000263,907,79,1.0,Devil's Delight Blazing Hot Sausage
2000264,907,80,1.0,Pivotal Stomach Calmer
2000265,911,79,1.0,Devil's Delight Blazing Hot Sausage
2000266,911,80,1.0,Pivotal Stomach Calmer
2000267,935,79,1.0,Devil's Delight Blazing Hot Sausage
2000268,935,80,1.0,Pivotal Stomach Calmer
2000269,939,79,1.0,Devil's Delight Blazing Hot Sausage
2000270,939,80,1.0,Pivotal Stomach Calmer
2000271,947,79,1.0,Devil's Delight Blazing Hot Sausage
2000272,955,79,1.0,Devil's Delight Blazing Hot Sausage
2000273,955,80,1.0,Pivotal Stomach Calmer
2000274,1004,79,1.0,Devil's Delight Blazing Hot Sausage
2000275,1004,80,1.0,Pivotal Stomach Calmer
2000276,1028,79,1.0,Devil's Delight Blazing Hot Sausage
2000277,1028,80,1.0,Pivotal Stomach Calmer
2000278,1040,80,1.0,Pivotal Stomach Calmer
2000279,1044,79,1.0,Devil's Delight Blazing Hot Sausage
2000280,1044,80,1.0,Pivotal Stomach Calmer
2000281,1060,80,1.0,Pivotal Stomach Calmer
2000282,1084,79,1.0,Devil's Delight Blazing Hot Sausage
2000283,1084,80,1.0,Pivotal Stomach Calmer
2000284,1105,79,1.0,Devil's Delight Blazing Hot Sausage
2000285,1105,80,1.0,Pivotal Stomach Calmer
2000286,1117,79,1.0,Devil's Delight Blazing Hot Sausage
2000287,1117,80,1.0,Pivotal Stomach Calmer
2000288,1121,80,1.0,Pivotal Stomach Calmer
2000289,1141,80,1.0,Pivotal Stomach Calmer
2000290,1153,79,1.0,Devil's Delight Blazing Hot Sausage
2000291,1153,80,1.0,Pivotal Stomach Calmer
2000292,1173,79,1.0,Devil's Delight Blazing Hot Sausage
2000293,1173,80,1.0,Pivotal Stomach Calmer
2000294,1197,79,1.0,Devil's Delight Blazing Hot Sausage
2000295,1197,80,1.0,Pivotal Stomach Calmer
2000296,1261,79,1.0,Devil's Delight Blazing Hot Sausage
2000297,1261,80,1.0,Pivotal Stomach Calmer
2000298,1305,79,1.0,Devil's Delight Blazing Hot Sausage
2000299,1305,80,1.0,Pivotal Stomach Calmer
2000300,1313,79,1.0,Devil's Delight Blazing Hot Sausage
2000301,1313,80,1.0,Pivotal Stomach Calmer
2000302,1337,79,1.0,Devil's Delight Blazing Hot Sausage
2000303,1337,80,1.0,Pivotal Stomach Calmer
2000304,1345,79,1.0,Devil's Delight Blazing Hot Sausage
2000305,1366,79,1.0,Devil's Delight Blazing Hot Sausage
2000306,1366,80,1.0,Pivotal Stomach Calmer
2000307,1382,80,1.0,Pivotal Stomach Calmer
2000308,1386,79,1.0,Devil's Delight Blazing Hot Sausage
2000309,1390,80,1.0,Pivotal Stomach Calmer
2000310,1414,79,1.0,Devil's Delight Blazing Hot Sausage
2000311,1414,80,1.0,Pivotal Stomach Calmer
2000312,1430,80,1.0,Pivotal Stomach Calmer
2000313,1434,80,1.0,Pivotal Stomach Calmer
2000314,1458,79,1.0,Devil's Delight Blazing Hot Sausage
2000315,1458,80,1.0,Pivotal Stomach Calmer
2000316,1482,79,1.0,Devil's Delight Blazing Hot Sausage
2000317,1490,79,1.0,Devil's Delight Blazing Hot Sausage
2000318,1490,80,1.0,Pivotal Stomach Calmer
2000319,1522,79,1.0,Devil's Delight Blazing Hot Sausage
2000320,1522,80,1.0,Pivotal Stomach Calmer
2000321,1598,79,1.0,Devil's Delight Blazing Hot Sausage
2000322,1598,80,1.0,Pivotal Stomach Calmer
2000323,1619,79,1.0,Devil's Delight Blazing Hot Sausage
2000324,1619,80,1.0,Pivotal Stomach Calmer
2000325,1627,79,1.0,Devil's Delight Blazing Hot Sausage
2000326,1627,80,1.0,Pivotal Stomach Calmer
2000327,1667,79,1.0,Devil's Delight Blazing Hot Sausage
2000328,1667,80,1.0,Pivotal Stomach Calmer
2000329,1671,80,1.0,Pivotal Stomach Calmer
2000330,1767,79,1.0,Devil's Delight Blazing Hot Sausage
2000331,1779,79,1.0,Devil's Delight Blazing Hot Sausage
2000332,1779,80,1.0,Pivotal Stomach Calmer
2000333,1783,79,1.0,Devil's Delight Blazing Hot Sausage
2000334,1795,79,1.0,Devil's Delight Blazing Hot Sausage
2000335,1795,80,1.0,Pivotal Stomach Calmer
2000336,1811,79,1.0,Devil's Delight Blazing Hot Sausage
2000337,1835,80,1.0,Pivotal Stomach Calmer
2000338,1859,79,1.0,Devil's Delight Blazing Hot Sausage
2000339,1892,79,1.0,Devil's Delight Blazing Hot Sausage
2000340,1892,80,1.0,Pivotal Stomach Calmer
2000341,1948,79,1.0,Devil's Delight Blazing Hot Sausage
2000342,1948,80,1.0,Pivotal Stomach Calmer
2000343,1956,80,1.0,Pivotal Stomach Calmer
2000344,1976,79,1.0,Devil's Delight Blazing Hot Sausage
2000345,1976,80,1.0,Pivotal Stomach Calmer
2000346,2002,79,1.0,Devil's Delight Blazing Hot Sausage
2000347,2002,80,1.0,Pivotal Stomach Calmer
2000348,2018,79,1.0,Devil's Delight Blazing Hot Sausage
2000349,2018,80,1.0,Pivotal Stomach Calmer
2000350,2022,80,1.0,Pivotal Stomach Calmer
2000351,2051,80,1.0,Pivotal Stomach Calmer
2000352,2059,79,1.0,Devil's Delight Blazing Hot Sausage
2000353,2063,80,1.0,Pivotal Stomach Calmer
2000354,2079,79,1.0,Devil's Delight Blazing Hot Sausage
2000355,2079,80,1.0,Pivotal Stomach Calmer
2000356,2083,79,1.0,Devil's Delight Blazing Hot Sausage
2000357,2083,80,1.0,Pivotal Stomach Calmer
2000358,2091,79,1.0,Devil's Delight Blazing Hot Sausage
2000359,2091,80,1.0,Pivotal Stomach Calmer
2000360,2095,79,1.0,Devil's Delight Blazing Hot Sausage
2000361,2095,80,1.0,Pivotal Stomach Calmer
2000362,2103,79,1.0,Devil's Delight Blazing Hot Sausage
2000363,2103,80,1.0,Pivotal Stomach Calmer
2000364,2107,79,1.0,Devil's Delight Blazing Hot Sausage
2000365,2107,80,1.0,Pivotal Stomach Calmer
2000366,2115,80,1.0,Pivotal Stomach Calmer
2000367,2163,79,1.0,Devil's Delight Blazing Hot Sausage
2000368,2163,80,1.0,Pivotal Stomach Calmer
2000369,2179,79,1.0,Devil's Delight Blazing Hot Sausage
2000370,2179,80,1.0,Pivotal Stomach Calmer
2000371,2187,80,1.0,Pivotal Stomach Calmer
2000372,2199,79,1.0,Devil's Delight Blazing Hot Sausage
2000373,2219,80,1.0,Pivotal Stomach Calmer
2000374,2243,79,1.0,Devil's Delight Blazing Hot Sausage
2000375,2243,80,1.0,Pivotal Stomach Calmer
2000376,2251,80,1.0,Pivotal Stomach Calmer
2000377,2271,80,1.0,Pivotal Stomach Calmer
2000378,2316,80,1.0,Pivotal Stomach Calmer
2000379,2328,80,1.0,Pivotal Stomach Calmer
2000380,2344,79,1.0,Devil's Delight Blazing Hot Sausage
2000381,2400,79,1.0,Devil's Delight Blazing Hot Sausage
2000382,2424,80,1.0,Pivotal Stomach Calmer
2000383,2436,79,1.0,Devil's Delight Blazing Hot Sausage
2000384,2436,80,1.0,Pivotal Stomach Calmer
2000385,2452,80,1.0,Pivotal Stomach Calmer
2000386,2496,80,1.0,Pivotal Stomach Calmer
2000387,2516,80,1.0,Pivotal Stomach Calmer
2000388,2540,79,1.0,Devil's Delight Blazing Hot Sausage
2000389,2540,80,1.0,Pivotal Stomach Calmer
2000390,2565,79,1.0,Devil's Delight Blazing Hot Sausage
2000391,2577,79,1.0,Devil's Delight Blazing Hot Sausage
2000392,2577,80,1.0,Pivotal Stomach Calmer
2000393,2613,79,1.0,Devil's Delight Blazing Hot Sausage
2000394,2629,79,1.0,Devil's Delight Blazing Hot Sausage
2000395,2629,80,1.0,Pivotal Stomach Calmer
2000396,2641,80,1.0,Pivotal Stomach Calmer
2000397,14,79,1.0,Devil's Delight Blazing Hot Sausage
2000398,38,79,1.0,Devil's Delight Blazing Hot Sausage
2000399,38,80,1.0,Pivotal Stomach Calmer
2000400,46,79,1.0,Devil's Delight Blazing Hot Sausage
2000401,46,80,1.0,Pivotal Stomach Calmer
2000402,50,79,1.0,Devil's Delight Blazing Hot Sausage
2000403,50,80,1.0,Pivotal Stomach Calmer
2000404,75,79,1.0,Devil's Delight Blazing Hot Sausage
2000405,75,80,1.0,Pivotal Stomach Calmer
2000406,87,79,1.0,Devil's Delight Blazing Hot Sausage
2000407,87,80,1.0,Pivotal Stomach Calmer
2000408,103,80,1.0,Pivotal Stomach Calmer
2000409,139,79,1.0,Devil's Delight Blazing Hot Sausage
2000410,139,80,1.0,Pivotal Stomach Calmer
2000411,159,80,1.0,Pivotal Stomach Calmer
2000412,183,79,1.0,Devil's Delight Blazing Hot Sausage
2000413,191,79,1.0,Devil's Delight Blazing Hot Sausage
2000414,203,79,1.0,Devil's Delight Blazing Hot Sausage
2000415,203,80,1.0,Pivotal Stomach Calmer
2000416,235,79,1.0,Devil's Delight Blazing Hot Sausage
2000417,243,80,1.0,Pivotal Stomach Calmer
2000418,251,80,1.0,Pivotal Stomach Calmer
2000419,255,79,1.0,Devil's Delight Blazing Hot Sausage
2000420,255,80,1.0,Pivotal Stomach Calmer
2000421,259,79,1.0,Devil's Delight Blazing Hot Sausage
2000422,303,80,1.0,Pivotal Stomach Calmer
2000423,311,79,1.0,Devil's Delight Blazing Hot Sausage
2000424,311,80,1.0,Pivotal Stomach Calmer
2000425,324,79,1.0,Devil's Delight Blazing Hot Sausage
2000426,336,80,1.0,Pivotal Stomach Calmer
2000427,340,79,1.0,Devil's Delight Blazing Hot Sausage
2000428,340,80,1.0,Pivotal Stomach Calmer
2000429,348,79,1.0,Devil's Delight Blazing Hot Sausage
2000430,348,80,1.0,Pivotal Stomach Calmer
2000431,364,79,1.0,Devil's Delight Blazing Hot Sausage
2000432,364,80,1.0,Pivotal Stomach Calmer
2000433,372,79,1.0,Devil's Delight Blazing Hot Sausage
2000434,420,79,1.0,Devil's Delight Blazing Hot Sausage
2000435,420,80,1.0,Pivotal Stomach Calmer
2000436,440,79,1.0,Devil's Delight Blazing Hot Sausage
2000437,452,79,1.0,Devil's Delight Blazing Hot Sausage
2000438,480,79,1.0,Devil's Delight Blazing Hot Sausage
2000439,480,80,1.0,Pivotal Stomach Calmer
2000440,496,80,1.0,Pivotal Stomach Calmer
2000441,500,79,1.0,Devil's Delight Blazing Hot Sausage
2000442,500,80,1.0,Pivotal Stomach Calmer
2000443,504,79,1.0,Devil's Delight Blazing Hot Sausage
2000444,508,79,1.0,Devil's Delight Blazing Hot Sausage
2000445,508,80,1.0,Pivotal Stomach Calmer
2000446,536,79,1.0,Devil's Delight Blazing Hot Sausage
2000447,536,80,1.0,Pivotal Stomach Calmer
2000448,548,79,1.0,Devil's Delight Blazing Hot Sausage
2000449,548,80,1.0,Pivotal Stomach Calmer
2000450,568,79,1.0,Devil's Delight Blazing Hot Sausage
